x,y
969216.6931226904,1948091.2353815127
969149.5053221387,1948080.3904883994
969229.8081513102,1947816.0400530633
969226.2447518179,1948284.2464290918
968937.8000751205,1948171.0474338462
968814.8685895944,1948138.225017722
969025.3161659313,1948184.0335659066
969051.7521046655,1947928.7584237957
969098.3142606228,1947857.5791685572
968952.7600045349,1947919.1433428598
968825.5699019646,1947929.605738025
968863.0112286133,1948018.222075854
969320.7828054752,1950194.3936600415
968760.573689969,1949672.8188679768
968634.3373900682,1950161.460937516
968761.9288152008,1950032.2807937998
969239.1725259065,1949862.965978028
968945.995865974,1949651.0421002735
969037.9715574376,1949443.227938493
968998.0141470173,1949860.536342633
969071.2558526045,1947946.437047354
969386.1721522573,1948288.0921714325
969494.055394164,1948314.3215877705
968724.6192971497,1947400.772307883
968551.5089945692,1947653.2749342606
968487.081237955,1947672.3803874745
968533.5558613054,1947579.0090425063
968673.8627362625,1947764.8675430373
968682.3168587182,1947663.8745123236
968858.8107228384,1947605.5177900402
968803.5125520702,1947468.152334434
968704.5565234789,1947469.6346440234
968878.2040978129,1947358.0349709166
968780.2347526375,1947387.2492102666
968743.9326270425,1947367.4156360175
968850.3295840543,1947229.4420713028
968547.6212735603,1947327.1077326015
968599.2222689905,1947420.107016684
968413.4045525375,1947350.9165381193
968472.1598793698,1947466.0770534906
968313.7585506793,1947403.4413909134
968310.9335997581,1946432.6731554407
968748.2281968828,1946865.922853933
968706.0078256062,1946214.8286881475
968341.2206616807,1947884.843431521
967857.7363566351,1947380.7880366256
967905.2652408719,1947332.8970608087
967999.6764913144,1947298.1388993794
967847.2083691559,1947172.2498002253
967624.2711433367,1947330.660800898
967499.393847695,1947256.815149944
970664.8304399189,1950601.1369121287
970223.8433235099,1951024.307415186
970335.2052638168,1951046.097123719
970309.6284965109,1951056.1739678348
970263.0384785874,1951117.3617612878
970280.0897074329,1951192.7442695391
970313.455539782,1951138.2607505794
970382.5540185262,1951196.8150689625
970153.8714708178,1951214.278035287
969962.6833920797,1951098.4752238775
969991.9652165053,1951136.090947114
969934.9582687479,1951003.1616887779
970409.4488675275,1951061.3640590315
971032.119577499,1950812.8614874743
970449.9489432903,1951025.7165477807
970055.9441705865,1950999.3950043304
970540.5477537534,1951169.6243676187
